EmpNo,EmpPU,MasterCustomerCode,JoiningDate,MasterProjectCode,ProjectType,Onsite_Offshore,RoleMapping,TotalExpInYears,AsOfDate
1562207,USDELY,BFSI02,02/12/2004,B194GL,P(B19),Offshore,4,21.54,2025-12-31
510405,INADELY,CAPMT01,03/22/2009,G601AP,P(G60),Offshore,5,18.12,2025-12-31
1941301,USDELY,CAPMT02,11/15/2018,B194ME,P(B19),Offshore,5,5.86,2025-12-31
65542,USDELY,CAPMT02,11/19/2013,J802LA,P(J80),Offshore,5,11.01,2025-12-31
1809987,INADELY,WEALTH02,04/21/2017,W114ANZ,P(W11),Offshore,4,11.1,2025-12-31
568387,UKDELY,BANK03,08/04/2004,V013ANZ,P(V01),Onsite,3,19.58,2025-12-31
1017886,USDELY,CAPMT02,12/29/2005,T811EU,P(T81),Onsite,3,20.94,2025-12-31
1873453,ANZDELY,BANK01,08/24/2001,F520IN,P(F52),Offshore,6,26.33,2025-12-31
1305801,EURDELY,WEALTH01,05/09/2007,T811AP,P(T81),Onsite,3,17.15,2025-12-31
187790,USDELY,INSUR03,08/05/2017,F520AP,P(F52),Offshore,2,10.78,2025-12-31
365634,USDELY,CAPMT02,07/07/2016,D305IN,P(D30),Offshore,4,11.86,2025-12-31
1561614,EURDELY,INSUR03,02/08/2021,R609IN,P(R60),Onsite,5,6.82,2025-12-31
1037138,INADELY,BFSI05,04/15/2001,V013EU,P(V01),Offshore,4,25.75,2025-12-31
1394282,INADELY,INSUR01,06/29/2019,P407LA,P(P40),Offshore,2,7.8,2025-12-31
94643,USDELY,INSUR01,01/08/2024,W114AP,P(W11),Onsite,3,1.54,2025-12-31
1786236,USDELY,BFSI01,06/14/2019,J802IN,P(J80),Offshore,5,7.36,2025-12-31
1619561,EURDELY,CAPMT02,02/01/2019,W114ME,P(W11),Offshore,5,7.17,2025-12-31
759157,USDELY,WEALTH01,10/22/2021,P407ANZ,P(P40),Onsite,4,3.21,2025-12-31
129412,ANZDELY,BANK01,05/30/2007,F520ME,P(F52),Offshore,5,20.94,2025-12-31
609182,MEADELY,Others,06/27/2015,F520AP,P(F52),Onsite,5,10.42,2025-12-31
1658734,EURDELY,INSUR02,10/02/2016,M205ME,P(M20),Onsite,4,8.79,2025-12-31
522065,UKDELY,WEALTH01,09/15/2001,V013IN,P(V01),Offshore,6,24.54,2025-12-31
1439846,MEADELY,BANK02,10/17/2021,R609EU,P(R60),Offshore,6,6.43,2025-12-31
1685420,INADELY,BFSI04,08/24/2007,M205US,P(M20),Offshore,4,20.6,2025-12-31
1165130,INADELY,CAPMT02,04/21/2002,R609HQ,P(R60),Offshore,3,23.48,2025-12-31
366300,INADELY,WEALTH02,04/12/2012,V013UK,P(V01),Offshore,5,16.84,2025-12-31
697352,INADELY,INSUR01,04/07/2022,W114ME,P(W11),Offshore,4,6.65,2025-12-31
1192247,EURDELY,BFSI04,03/11/2023,C210EU,P(C21),Onsite,4,0.98,2025-12-31
1184972,USDELY,BFSI02,09/07/2003,M205HQ,P(M20),Offshore,7,22.55,2025-12-31
1561464,USDELY,BANK02,04/14/2015,J802GL,B(BCH),Offshore,3,12.26,2025-12-31
1285638,INADELY,CAPMT01,03/23/2007,J802IN,P(J80),Offshore,5,18.5,2025-12-31
1526274,UKDELY,BFSI05,09/02/2002,B194AP,P(B19),Onsite,5,23.48,2025-12-31
526041,USDELY,CAPMT02,08/25/2023,D305US,P(D30),Offshore,5,1.46,2025-12-31
311828,EURDELY,CAPMT01,06/16/2008,N306HQ,P(N30),Offshore,5,15.91,2025-12-31
224768,INADELY,BFSI02,04/02/2017,S710US,P(S71),Offshore,3,11.84,2025-12-31
1557666,INADELY,INSUR02,10/05/2016,C210GL,N(TRN),Onsite,4,10.65,2025-12-31
533870,UKDELY,CAPMT02,09/17/2000,C210UK,P(C21),Offshore,5,23.88,2025-12-31
998232,MEADELY,BFSI01,05/29/2001,G601US,P(G60),Offshore,5,25.18,2025-12-31
1526665,MEADELY,WEALTH02,05/28/2020,R609LA,P(R60),Offshore,4,7.58,2025-12-31
966595,USDELY,BANK03,11/03/2014,N306AP,B(BCH),Onsite,5,10.57,2025-12-31
1067518,ANZDELY,BANK02,01/26/2016,K903EU,P(K90),Offshore,5,8.63,2025-12-31
115952,ANZDELY,INSUR01,08/30/2016,V013IN,P(V01),Offshore,4,10.18,2025-12-31
1544241,INADELY,INSUR01,09/09/2003,J802EU,P(J80),Offshore,4,25.39,2025-12-31
662898,LADELY,BANK02,11/01/2020,M205ANZ,P(M20),Offshore,3,3.41,2025-12-31
300695,INADELY,CAPMT02,09/27/2019,B194ME,P(B19),Onsite,4,7.58,2025-12-31
268570,INADELY,BANK01,06/02/2021,L104GL,P(L10),Onsite,5,7.42,2025-12-31
890941,LADELY,INSUR02,04/29/2020,K903UK,L(LEV),Offshore,5,6.73,2025-12-31
532711,ANZDELY,BANK01,06/04/2025,C210ME,P(C21),Offshore,4,0.5,2025-12-31
361752,APDELY,BFSI05,10/02/2022,J802IN,P(J80),Offshore,5,5.25,2025-12-31
347238,USDELY,BFSI05,10/22/2023,U912AP,P(U91),Offshore,Subcon,4.82,2025-12-31
1250970,APDELY,BANK01,09/14/2003,W114IN,P(W11),Offshore,4,23.58,2025-12-31
150969,INADELY,INSUR03,02/24/2013,M205ME,P(M20),Offshore,Subcon,14.85,2025-12-31
312786,USDELY,Others,04/03/2003,B194AP,P(B19),Onsite,Subcon,25.27,2025-12-31
1847202,INADELY,CAPMT01,05/23/2016,S710GL,B(BCH),Offshore,4,7.82,2025-12-31
154968,UKDELY,WEALTH02,07/20/2015,S710HQ,P(S71),Onsite,5,12.04,2025-12-31
798005,UKDELY,BFSI01,12/30/2018,W114EU,P(W11),Offshore,5,9.93,2025-12-31
1905191,ANZDELY,BFSI04,07/27/2002,T811ANZ,P(T81),Offshore,6,21.98,2025-12-31
1024094,MEADELY,BFSI01,02/08/2012,S710EU,P(S71),Offshore,5,15.42,2025-12-31
231974,UKDELY,INSUR02,11/10/2021,L104ANZ,P(L10),Onsite,5,5.73,2025-12-31
194135,USDELY,INSUR03,07/08/2014,N306LA,B(BCH),Offshore,6,11.09,2025-12-31
385772,INADELY,INSUR01,12/04/2017,F520GL,P(F52),Offshore,5,7.93,2025-12-31
199393,LADELY,BFSI01,05/17/2023,Q508ME,P(Q50),Onsite,7,2.58,2025-12-31
991668,ANZDELY,BANK02,09/05/2018,N306ME,B(BCH),Offshore,3,8.28,2025-12-31
1231102,MEADELY,BFSI01,11/12/2018,V013EU,P(V01),Offshore,7,6.55,2025-12-31
1350555,ANZDELY,BANK03,07/16/2018,M205US,P(M20),Offshore,3,6.72,2025-12-31
792641,USDELY,CAPMT01,10/08/2005,D305HQ,P(D30),Onsite,3,21.94,2025-12-31
1904862,EURDELY,BANK01,10/21/2021,U912ME,P(U91),Offshore,5,5.21,2025-12-31
1744926,UKDELY,CAPMT02,01/21/2019,H710US,P(H71),Onsite,6,5.91,2025-12-31
1324860,ANZDELY,INSUR01,03/20/2008,P407HQ,P(P40),Offshore,4,18.76,2025-12-31
174796,UKDELY,BFSI04,05/28/2005,J802ANZ,P(J80),Offshore,4,21.69,2025-12-31
1516782,INADELY,BFSI03,02/21/2009,S710ME,P(S71),Offshore,Subcon,15.47,2025-12-31
1741189,UKDELY,CAPMT02,10/05/2000,J802LA,P(J80),Offshore,6,25.13,2025-12-31
442191,APDELY,BANK03,10/05/2016,S710LA,P(S71),Offshore,4,8.23,2025-12-31
1285038,EURDELY,BFSI02,05/17/2000,B194AP,P(B19),Offshore,6,24.87,2025-12-31
1571314,USDELY,INSUR01,09/19/2005,B194EU,P(B19),Offshore,4,21.99,2025-12-31
648805,INADELY,CAPMT01,09/17/2005,H710IN,P(H71),Offshore,5,20.16,2025-12-31
876454,ANZDELY,BFSI04,03/23/2024,B194EU,P(B19),Offshore,2,4.22,2025-12-31
1420542,INADELY,BANK02,03/23/2006,T811ME,P(T81),Offshore,5,18.94,2025-12-31
1371969,LADELY,BFSI02,05/04/2007,E412US,P(E41),Onsite,5,19.24,2025-12-31
1274365,ANZDELY,INSUR01,04/07/2017,P407ME,L(LEV),Offshore,4,10.5,2025-12-31
1303264,USDELY,BFSI05,01/17/2011,T811US,P(T81),Offshore,4,14.75,2025-12-31
1090917,USDELY,Others,01/15/2022,H710EU,B(BCH),Offshore,5,5.46,2025-12-31
1270844,USDELY,Others,03/15/2016,J802LA,P(J80),Offshore,4,8.95,2025-12-31
1566644,ANZDELY,INSUR01,05/20/2015,F520AP,P(F52),Offshore,4,13.54,2025-12-31
702107,UKDELY,BFSI03,02/16/2002,V013IN,P(V01),Offshore,6,25.69,2025-12-31
124325,USDELY,WEALTH01,06/16/2020,U912ANZ,P(U91),Onsite,6,7.99,2025-12-31
1526718,EURDELY,INSUR02,08/04/2007,T811GL,P(T81),Offshore,6,16.94,2025-12-31
263344,USDELY,WEALTH01,07/22/2018,R609LA,P(R60),Onsite,4,7.61,2025-12-31
290761,INADELY,CAPMT01,09/14/2014,E412HQ,B(BCH),Offshore,5,12.28,2025-12-31
1718350,ANZDELY,BFSI04,03/16/2025,V013AP,P(V01),Offshore,6,0.5,2025-12-31
1416985,INADELY,INSUR03,07/17/2021,M205LA,P(M20),Offshore,6,6.94,2025-12-31
171112,INADELY,INSUR02,08/07/2019,U912GL,P(U91),Offshore,4,8.45,2025-12-31
1858830,MEADELY,BFSI02,07/20/2015,N306HQ,P(N30),Offshore,5,11.19,2025-12-31
307055,MEADELY,BANK03,03/17/2017,V013EU,P(V01),Offshore,6,9.85,2025-12-31
607220,ANZDELY,WEALTH01,03/04/2017,B194ME,B(BCH),Offshore,3,10.35,2025-12-31
869334,ANZDELY,WEALTH02,08/30/2019,U912ANZ,P(U91),Offshore,4,4.64,2025-12-31
1809180,MEADELY,INSUR01,06/29/2004,U912GL,P(U91),Onsite,7,23.46,2025-12-31
940712,USDELY,INSUR03,11/01/2016,T811EU,P(T81),Offshore,4,9.63,2025-12-31
221058,EURDELY,Others,08/15/2014,N306ME,B(BCH),Offshore,5,13.85,2025-12-31
416400,EURDELY,WEALTH02,04/01/2014,S710ANZ,P(S71),Offshore,4,10.92,2025-12-31
521681,ANZDELY,INSUR03,04/30/2015,W114ANZ,P(W11),Offshore,4,11.58,2025-12-31
1127110,UKDELY,INSUR02,03/19/2023,C210IN,P(C21),Offshore,Subcon,1.57,2025-12-31
1792232,USDELY,INSUR01,11/25/2007,E412UK,P(E41),Offshore,5,16.9,2025-12-31
580681,LADELY,BFSI01,09/14/2014,C210HQ,P(C21),Offshore,5,13.7,2025-12-31
1644898,USDELY,BFSI03,12/09/2020,M205HQ,P(M20),Onsite,5,3.35,2025-12-31
1931756,EURDELY,BFSI01,05/27/2009,C210LA,N(TRN),Offshore,5,16.05,2025-12-31
934902,MEADELY,INSUR02,09/11/2012,L104LA,P(L10),Offshore,4,14.33,2025-12-31
1730254,EURDELY,BFSI01,05/23/2012,U912HQ,P(U91),Onsite,3,14.42,2025-12-31
1994567,EURDELY,WEALTH02,10/28/2009,D305GL,P(D30),Onsite,4,14.4,2025-12-31
626128,ANZDELY,INSUR03,01/15/2003,G601IN,N(TRN),Offshore,3,24.04,2025-12-31
142232,INADELY,BANK02,08/18/2001,V013LA,P(V01),Offshore,5,26.39,2025-12-31
527792,EURDELY,WEALTH01,06/16/2017,Q508LA,P(Q50),Onsite,6,9.87,2025-12-31
1753553,USDELY,BANK02,11/22/2013,D305EU,P(D30),Onsite,2,13.33,2025-12-31
996468,EURDELY,WEALTH01,09/20/2008,L104AP,P(L10),Onsite,3,16.42,2025-12-31
510838,USDELY,INSUR01,05/19/2000,W114LA,B(BCH),Offshore,4,24.99,2025-12-31
359897,INADELY,WEALTH02,11/09/2013,E412IN,P(E41),Offshore,5,10.89,2025-12-31
478216,INADELY,BFSI03,11/06/2022,D305LA,P(D30),Offshore,4,5.46,2025-12-31
861426,INADELY,WEALTH02,02/15/2006,D305HQ,P(D30),Offshore,Subcon,22.1,2025-12-31
1181642,EURDELY,BFSI04,08/25/2002,C210EU,P(C21),Offshore,6,26.43,2025-12-31
940948,USDELY,WEALTH01,01/14/2016,K903ANZ,P(K90),Offshore,5,9.05,2025-12-31
1838535,APDELY,INSUR03,11/06/2007,W114LA,P(W11),Offshore,4,20.72,2025-12-31
144520,USDELY,CAPMT01,07/31/2018,L104HQ,P(L10),Offshore,5,7.4,2025-12-31
1466228,INADELY,BANK02,12/27/2015,J802LA,P(J80),Offshore,5,11.77,2025-12-31
1701902,USDELY,BFSI04,10/22/2018,M205UK,P(M20),Offshore,5,8.22,2025-12-31
111776,INADELY,BANK03,01/12/2005,E412US,P(E41),Offshore,4,23.59,2025-12-31
1661185,USDELY,BANK03,08/18/2020,D305IN,N(TRN),Offshore,5,6.0,2025-12-31
87756,APDELY,BFSI01,05/31/2000,Q508GL,P(Q50),Offshore,Subcon,26.27,2025-12-31
449392,LADELY,INSUR02,07/08/2014,K903ME,P(K90),Onsite,5,12.07,2025-12-31
1077755,LADELY,BFSI01,06/08/2015,J802AP,P(J80),Offshore,4,13.0,2025-12-31
1640379,EURDELY,BFSI04,02/17/2016,J802AP,P(J80),Offshore,4,10.29,2025-12-31
720938,ANZDELY,BANK02,12/26/2005,S710GL,P(S71),Offshore,4,18.21,2025-12-31
1351833,USDELY,BFSI05,10/23/2020,K903UK,P(K90),Onsite,3,5.98,2025-12-31
1418696,USDELY,BFSI05,10/02/2020,T811ME,P(T81),Offshore,7,5.5,2025-12-31
1699114,USDELY,INSUR01,05/19/2009,S710ANZ,L(LEV),Offshore,5,19.75,2025-12-31
994788,EURDELY,WEALTH01,08/15/2023,G601ME,P(G60),Offshore,3,1.49,2025-12-31
267640,INADELY,BFSI04,08/01/2012,G601HQ,P(G60),Offshore,3,16.39,2025-12-31
1966976,LADELY,INSUR02,01/16/2000,F520GL,P(F52),Offshore,6,28.4,2025-12-31
398874,USDELY,INSUR03,03/03/2016,E412GL,P(E41),Offshore,4,8.31,2025-12-31
497047,USDELY,INSUR02,02/10/2007,B194EU,P(B19),Offshore,5,18.0,2025-12-31
1410347,USDELY,Others,07/09/2024,L104LA,P(L10),Offshore,7,0.5,2025-12-31
1747109,INADELY,CAPMT02,09/24/2008,F520US,P(F52),Offshore,4,17.26,2025-12-31
1109975,UKDELY,CAPMT02,04/24/2017,U912IN,L(LEV),Offshore,4,8.34,2025-12-31
820761,ANZDELY,BFSI05,08/17/2007,H710ANZ,P(H71),Offshore,6,17.42,2025-12-31
1264065,INADELY,BANK01,07/29/2009,P407LA,B(BCH),Onsite,4,15.6,2025-12-31
44490,INADELY,BANK01,08/16/2004,P407ANZ,P(P40),Offshore,5,24.37,2025-12-31
329289,UKDELY,Others,03/06/2018,J802EU,P(J80),Onsite,4,10.11,2025-12-31
605552,INADELY,WEALTH02,08/15/2003,L104HQ,B(BCH),Offshore,5,25.53,2025-12-31
542943,INADELY,INSUR02,04/05/2004,C210EU,P(C21),Offshore,3,20.39,2025-12-31
874128,USDELY,CAPMT01,06/12/2006,Q508UK,P(Q50),Offshore,5,19.31,2025-12-31
161772,USDELY,Others,05/08/2020,U912IN,P(U91),Offshore,5,8.57,2025-12-31
329319,USDELY,BANK03,01/31/2000,D305US,P(D30),Offshore,5,24.48,2025-12-31
812474,INADELY,CAPMT02,03/11/2008,C210ANZ,B(BCH),Offshore,6,17.45,2025-12-31
1249705,ANZDELY,BFSI03,01/18/2015,R609AP,P(R60),Offshore,4,12.23,2025-12-31
1916340,INADELY,CAPMT01,06/11/2012,F520AP,P(F52),Onsite,3,13.66,2025-12-31
1040973,EURDELY,BANK01,11/27/2009,M205LA,P(M20),Onsite,6,14.64,2025-12-31
742211,ANZDELY,BFSI05,06/26/2009,K903UK,P(K90),Offshore,5,16.41,2025-12-31
1567210,USDELY,Others,01/13/2003,R609US,P(R60),Onsite,5,23.45,2025-12-31
369737,EURDELY,BANK03,12/09/2010,B194UK,L(LEV),Onsite,5,14.95,2025-12-31
1960627,INADELY,CAPMT02,03/24/2004,Q508LA,P(Q50),Offshore,4,24.58,2025-12-31
1387950,USDELY,BFSI03,06/05/2011,S710US,P(S71),Offshore,5,14.52,2025-12-31
1552544,INADELY,BFSI05,06/10/2007,V013GL,B(BCH),Offshore,4,17.61,2025-12-31
22135,INADELY,BFSI05,03/29/2003,T811GL,P(T81),Offshore,4,21.16,2025-12-31
1240000,INADELY,BANK03,10/04/2019,F520US,P(F52),Offshore,6,5.0,2025-12-31
1719905,USDELY,CAPMT02,01/15/2002,G601IN,P(G60),Offshore,6,24.51,2025-12-31
528132,INADELY,BFSI05,07/21/2007,N306ANZ,P(N30),Offshore,5,20.68,2025-12-31
1663241,LADELY,INSUR02,04/06/2013,T811AP,P(T81),Offshore,3,15.64,2025-12-31
1434323,INADELY,WEALTH02,07/10/2011,P407IN,P(P40),Offshore,4,13.97,2025-12-31
1777850,INADELY,BANK03,07/27/2008,T811ANZ,P(T81),Onsite,4,17.65,2025-12-31
544061,INADELY,BANK01,01/10/2011,U912ME,P(U91),Offshore,6,13.37,2025-12-31
679669,INADELY,BANK02,12/05/2022,C210AP,P(C21),Offshore,6,2.91,2025-12-31
68157,INADELY,BFSI03,06/25/2009,U912UK,P(U91),Onsite,5,14.98,2025-12-31
119022,UKDELY,BANK01,05/20/2010,K903LA,P(K90),Offshore,5,16.14,2025-12-31
1025913,MEADELY,Others,06/29/2011,B194EU,P(B19),Offshore,4,17.12,2025-12-31
1452433,USDELY,CAPMT01,05/02/2009,M205LA,L(LEV),Offshore,5,17.82,2025-12-31
859055,USDELY,Others,10/30/2009,R609UK,P(R60),Offshore,4,18.17,2025-12-31
1795098,MEADELY,WEALTH02,08/21/2006,K903US,P(K90),Onsite,2,17.53,2025-12-31
925105,UKDELY,INSUR01,12/13/2015,T811UK,P(T81),Onsite,6,10.88,2025-12-31
1989956,EURDELY,BANK01,09/08/2009,B194AP,P(B19),Offshore,5,15.06,2025-12-31
48198,ANZDELY,BANK02,10/01/2016,S710LA,P(S71),Offshore,4,9.5,2025-12-31
617480,MEADELY,BFSI01,03/03/2019,H710US,P(H71),Offshore,4,5.34,2025-12-31
670810,ANZDELY,BFSI02,12/13/2010,J802IN,P(J80),Offshore,5,14.0,2025-12-31
1750560,INADELY,INSUR02,07/06/2000,W114EU,P(W11),Offshore,4,28.54,2025-12-31
514007,EURDELY,BFSI04,05/31/2023,P407ANZ,P(P40),Offshore,5,1.69,2025-12-31
1268475,INADELY,WEALTH01,05/09/2001,J802AP,P(J80),Offshore,3,26.86,2025-12-31
1035161,INADELY,BANK01,03/19/2012,R609IN,P(R60),Onsite,5,16.29,2025-12-31
952728,INADELY,BFSI01,10/14/2001,K903HQ,L(LEV),Offshore,5,25.05,2025-12-31
1274906,USDELY,CAPMT01,07/01/2021,M205HQ,P(M20),Offshore,7,4.59,2025-12-31
1645349,MEADELY,INSUR01,05/23/2015,K903ANZ,P(K90),Offshore,5,10.78,2025-12-31
1905696,INADELY,BFSI03,11/26/2000,C210GL,P(C21),Onsite,4,26.63,2025-12-31
1863162,USDELY,INSUR03,04/02/2021,H710ANZ,P(H71),Offshore,6,6.93,2025-12-31
1892912,APDELY,WEALTH01,01/13/2019,R609US,P(R60),Offshore,7,5.63,2025-12-31
681664,UKDELY,BFSI05,02/02/2011,J802ME,P(J80),Onsite,4,13.23,2025-12-31
1138327,INADELY,WEALTH01,02/25/2020,U912ME,P(U91),Onsite,7,4.74,2025-12-31
697219,INADELY,BFSI05,10/25/2024,U912US,B(BCH),Offshore,Subcon,2.28,2025-12-31
256768,USDELY,WEALTH02,12/15/2023,U912HQ,P(U91),Offshore,5,1.03,2025-12-31
1221004,LADELY,BFSI02,02/27/2001,W114ME,P(W11),Offshore,5,26.6,2025-12-31
739126,APDELY,BANK02,11/12/2020,N306EU,P(N30),Onsite,5,7.27,2025-12-31
459848,UKDELY,CAPMT02,10/04/2023,H710US,L(LEV),Offshore,4,5.26,2025-12-31
55714,UKDELY,BFSI03,06/17/2011,Q508HQ,P(Q50),Offshore,4,16.94,2025-12-31
578293,INADELY,Others,03/10/2012,B194ANZ,P(B19),Offshore,3,14.02,2025-12-31
322469,USDELY,BFSI03,01/04/2014,C210ME,P(C21),Onsite,Subcon,13.99,2025-12-31
1283531,UKDELY,CAPMT02,12/01/2007,T811UK,P(T81),Offshore,5,20.74,2025-12-31
1581098,INADELY,BFSI04,12/29/2011,R609EU,P(R60),Offshore,4,14.6,2025-12-31
1735606,INADELY,BFSI04,07/20/2021,N306US,P(N30),Offshore,5,4.65,2025-12-31
1738073,INADELY,INSUR03,10/27/2022,R609IN,P(R60),Offshore,6,4.14,2025-12-31
1981365,APDELY,INSUR02,09/07/2002,S710US,P(S71),Offshore,6,26.35,2025-12-31
1572076,APDELY,BANK03,04/18/2019,V013ANZ,P(V01),Offshore,5,5.47,2025-12-31
689084,USDELY,CAPMT01,04/30/2021,B194US,P(B19),Offshore,4,2.93,2025-12-31
138487,LADELY,BFSI05,08/22/2002,N306ME,P(N30),Onsite,3,26.02,2025-12-31
867753,APDELY,WEALTH02,08/16/2006,R609IN,P(R60),Offshore,5,19.73,2025-12-31
1841539,INADELY,BANK01,01/20/2007,G601LA,P(G60),Offshore,5,17.23,2025-12-31
626792,USDELY,BFSI03,09/19/2020,S710ME,P(S71),Offshore,4,4.28,2025-12-31
1863519,UKDELY,BFSI04,01/22/2011,N306AP,P(N30),Offshore,7,18.02,2025-12-31
496821,EURDELY,BANK02,11/19/2018,T811AP,L(LEV),Offshore,4,6.95,2025-12-31
123621,INADELY,CAPMT01,01/25/2007,R609GL,L(LEV),Onsite,Subcon,18.11,2025-12-31
1310977,ANZDELY,BFSI03,06/21/2001,M205IN,P(M20),Onsite,5,27.24,2025-12-31
508195,USDELY,WEALTH02,01/21/2006,J802US,P(J80),Offshore,4,18.38,2025-12-31
1716957,INADELY,CAPMT01,03/18/2018,R609ME,P(R60),Offshore,Subcon,5.97,2025-12-31
501387,INADELY,BFSI05,02/09/2005,K903UK,P(K90),Offshore,5,21.88,2025-12-31
474004,USDELY,BFSI05,04/15/2003,T811ME,P(T81),Offshore,5,22.7,2025-12-31
1875347,ANZDELY,BFSI01,01/23/2010,M205LA,P(M20),Offshore,4,17.98,2025-12-31
940258,INADELY,CAPMT01,11/26/2014,L104IN,P(L10),Onsite,6,9.81,2025-12-31
259860,ANZDELY,Others,04/29/2022,N306IN,L(LEV),Offshore,2,2.62,2025-12-31
1994464,USDELY,CAPMT01,12/22/2011,U912LA,P(U91),Onsite,4,13.14,2025-12-31
1956967,APDELY,CAPMT02,03/06/2025,G601IN,P(G60),Onsite,4,0.98,2025-12-31
667753,UKDELY,BFSI01,01/06/2015,P407UK,P(P40),Onsite,5,9.58,2025-12-31
1688431,INADELY,WEALTH01,01/02/2009,N306US,P(N30),Offshore,5,18.1,2025-12-31
466926,ANZDELY,BFSI05,12/25/2011,R609EU,L(LEV),Offshore,5,16.52,2025-12-31
1121407,APDELY,BFSI02,12/24/2018,W114LA,P(W11),Onsite,5,9.87,2025-12-31
884254,INADELY,CAPMT01,06/14/2003,K903ME,N(TRN),Offshore,4,24.73,2025-12-31
914985,INADELY,INSUR02,09/20/2005,F520UK,P(F52),Offshore,6,22.96,2025-12-31
1632735,UKDELY,BFSI03,02/06/2012,B194US,P(B19),Onsite,5,14.98,2025-12-31
938468,ANZDELY,INSUR03,04/06/2011,C210GL,P(C21),Offshore,4,17.64,2025-12-31
1171409,APDELY,BFSI03,02/12/2023,F520ME,P(F52),Offshore,3,4.05,2025-12-31
1798375,APDELY,BFSI01,01/05/2012,U912US,P(U91),Onsite,2,15.71,2025-12-31
62768,USDELY,BFSI01,03/01/2002,U912US,P(U91),Offshore,4,25.55,2025-12-31
725704,LADELY,CAPMT02,09/15/2001,V013HQ,P(V01),Offshore,5,26.34,2025-12-31
153628,ANZDELY,CAPMT02,10/01/2018,V013AP,P(V01),Onsite,3,8.59,2025-12-31
347145,MEADELY,BANK01,12/06/2018,Q508LA,P(Q50),Onsite,5,5.8,2025-12-31
1489861,APDELY,BANK03,07/12/2008,V013GL,P(V01),Onsite,4,17.92,2025-12-31
1706020,USDELY,INSUR03,05/11/2003,V013IN,P(V01),Offshore,6,25.11,2025-12-31
321711,ANZDELY,INSUR02,05/30/2019,D305AP,P(D30),Offshore,4,6.52,2025-12-31
1510373,MEADELY,BFSI03,11/24/2015,Q508ME,P(Q50),Offshore,5,10.83,2025-12-31
212482,USDELY,BANK01,06/29/2015,V013HQ,P(V01),Offshore,6,13.3,2025-12-31
1204977,APDELY,CAPMT01,11/06/2017,L104US,P(L10),Onsite,4,8.24,2025-12-31
1846346,INADELY,BANK02,09/13/2005,H710UK,P(H71),Onsite,6,23.44,2025-12-31
578780,MEADELY,WEALTH02,03/20/2004,P407AP,P(P40),Offshore,6,24.41,2025-12-31
1414045,INADELY,BANK03,04/10/2011,N306LA,P(N30),Offshore,4,15.41,2025-12-31
37936,APDELY,INSUR01,01/03/2014,V013EU,L(LEV),Onsite,6,11.25,2025-12-31
578947,APDELY,INSUR03,02/06/2023,F520LA,P(F52),Offshore,5,5.7,2025-12-31
1403146,MEADELY,CAPMT02,07/16/2019,F520LA,L(LEV),Onsite,5,6.69,2025-12-31
504836,ANZDELY,BFSI05,05/07/2010,S710IN,P(S71),Onsite,6,14.84,2025-12-31
1560906,EURDELY,BANK03,03/01/2025,M205LA,P(M20),Offshore,6,0.5,2025-12-31
1908101,LADELY,BFSI04,12/11/2003,T811ANZ,P(T81),Offshore,6,23.61,2025-12-31
66068,UKDELY,BANK01,12/27/2005,N306ANZ,P(N30),Offshore,5,21.03,2025-12-31
570896,UKDELY,BANK03,04/13/2004,H710AP,N(TRN),Offshore,Subcon,21.29,2025-12-31
527385,APDELY,Others,09/09/2010,H710UK,P(H71),Onsite,5,16.11,2025-12-31
1767369,APDELY,CAPMT02,03/29/2002,R609HQ,P(R60),Offshore,6,24.35,2025-12-31
1571727,USDELY,WEALTH02,05/17/2004,F520ANZ,B(BCH),Offshore,3,21.26,2025-12-31
1166168,USDELY,INSUR03,01/08/2025,J802LA,B(BCH),Onsite,4,0.5,2025-12-31
1155584,UKDELY,WEALTH02,12/11/2009,W114IN,P(W11),Offshore,4,18.88,2025-12-31
308775,ANZDELY,INSUR01,10/25/2005,V013EU,P(V01),Onsite,4,22.77,2025-12-31
233662,APDELY,BANK03,06/23/2004,G601US,P(G60),Offshore,7,21.23,2025-12-31
83076,USDELY,CAPMT01,05/01/2010,H710GL,P(H71),Offshore,5,17.66,2025-12-31
1035898,EURDELY,BANK01,10/19/2012,G601ANZ,P(G60),Offshore,5,14.49,2025-12-31
1864752,EURDELY,INSUR02,12/14/2013,N306GL,P(N30),Offshore,5,14.61,2025-12-31
1218438,INADELY,INSUR02,08/09/2023,V013UK,P(V01),Onsite,4,3.75,2025-12-31
325020,LADELY,BANK02,08/23/2003,L104ME,P(L10),Offshore,6,24.04,2025-12-31
1004471,EURDELY,BANK01,04/14/2020,Q508LA,P(Q50),Offshore,5,6.47,2025-12-31
1607430,EURDELY,CAPMT02,07/08/2003,H710ME,P(H71),Offshore,6,22.27,2025-12-31
1517111,USDELY,BANK02,11/25/2002,V013UK,P(V01),Offshore,3,25.0,2025-12-31
372632,USDELY,BANK02,08/05/2012,C210US,B(BCH),Offshore,5,14.42,2025-12-31
298650,UKDELY,INSUR01,01/01/2017,T811HQ,P(T81),Offshore,6,10.99,2025-12-31
1190119,MEADELY,WEALTH02,11/08/2003,R609HQ,P(R60),Offshore,5,23.47,2025-12-31
1708883,INADELY,BFSI04,09/04/2024,B194ANZ,P(B19),Onsite,5,3.43,2025-12-31
214298,INADELY,BFSI05,09/02/2018,T811ME,N(TRN),Offshore,5,7.09,2025-12-31
