EmpNo,EmpPU,MasterCustomerCode,JoiningDate,MasterProjectCode,ProjectType,Onsite_Offshore,RoleMapping,TotalExpInYears,AsOfDate
1036933,ANZDELY,BFSI05,06/01/2025,Q508LA,P(Q50),Offshore,4,0.5,2025-12-31
983468,ANZDELY,BFSI01,08/31/2004,S710EU,P(S71),Offshore,3,21.12,2025-12-31
451321,MEADELY,BANK02,12/27/2000,L104HQ,B(BCH),Offshore,Subcon,26.15,2025-12-31
874469,UKDELY,INSUR01,11/23/2006,H710ME,P(H71),Onsite,5,17.72,2025-12-31
168921,INADELY,INSUR01,08/19/2017,E412ME,L(LEV),Offshore,4,6.96,2025-12-31
442483,UKDELY,BANK03,08/14/2020,S710HQ,P(S71),Offshore,4,4.97,2025-12-31
1997493,ANZDELY,INSUR03,08/02/2005,D305EU,P(D30),Onsite,6,20.7,2025-12-31
660007,ANZDELY,INSUR02,06/04/2020,K903EU,P(K90),Onsite,4,6.96,2025-12-31
985370,USDELY,BFSI03,10/25/2012,R609ANZ,P(R60),Onsite,4,14.59,2025-12-31
67813,INADELY,Others,04/28/2009,K903HQ,P(K90),Onsite,5,17.75,2025-12-31
1491437,APDELY,Others,01/12/2000,P407ME,P(P40),Offshore,6,28.33,2025-12-31
1112024,EURDELY,Others,08/28/2008,K903US,P(K90),Offshore,5,15.77,2025-12-31
310462,EURDELY,BFSI03,10/04/2001,F520AP,P(F52),Offshore,3,24.02,2025-12-31
1255876,USDELY,BANK03,11/21/2016,Q508LA,P(Q50),Onsite,6,8.31,2025-12-31
1697905,ANZDELY,BANK01,10/25/2016,B194ME,P(B19),Offshore,4,12.13,2025-12-31
1002547,USDELY,INSUR01,10/02/2011,M205ANZ,B(BCH),Offshore,6,13.58,2025-12-31
565540,INADELY,CAPMT02,07/20/2016,J802EU,L(LEV),Offshore,4,10.44,2025-12-31
1170547,UKDELY,BANK03,08/19/2010,N306ANZ,P(N30),Offshore,4,13.94,2025-12-31
423276,MEADELY,BFSI01,08/24/2015,M205AP,P(M20),Offshore,6,8.93,2025-12-31
599817,USDELY,BFSI05,02/01/2024,R609HQ,P(R60),Offshore,6,3.3,2025-12-31
744746,INADELY,CAPMT01,10/16/2008,N306IN,P(N30),Onsite,4,18.8,2025-12-31
816012,EURDELY,BANK02,03/29/2007,B194US,P(B19),Onsite,4,19.11,2025-12-31
1844377,USDELY,CAPMT01,10/20/2020,K903IN,P(K90),Offshore,4,5.05,2025-12-31
961168,INADELY,INSUR01,10/27/2020,R609GL,P(R60),Offshore,5,6.2,2025-12-31
572456,EURDELY,BFSI01,07/08/2020,G601ANZ,P(G60),Onsite,6,6.76,2025-12-31
645702,APDELY,Others,04/27/2009,L104HQ,P(L10),Onsite,4,15.69,2025-12-31
1221750,UKDELY,WEALTH01,10/12/2018,D305GL,P(D30),Offshore,Subcon,9.42,2025-12-31
1866512,UKDELY,Others,12/20/2012,H710IN,P(H71),Offshore,5,13.64,2025-12-31
1741766,APDELY,BFSI01,03/21/2005,L104HQ,P(L10),Onsite,4,22.13,2025-12-31
578041,INADELY,WEALTH01,01/04/2021,V013IN,P(V01),Offshore,5,5.12,2025-12-31
1211395,INADELY,CAPMT02,01/28/2011,F520UK,P(F52),Offshore,2,13.85,2025-12-31
724460,MEADELY,BFSI05,05/05/2023,F520UK,P(F52),Offshore,3,5.18,2025-12-31
55412,USDELY,BANK01,06/21/2019,H710EU,P(H71),Onsite,6,6.07,2025-12-31
88546,UKDELY,WEALTH01,02/01/2010,U912GL,P(U91),Onsite,4,17.5,2025-12-31
1153878,INADELY,BFSI03,01/23/2008,T811LA,P(T81),Onsite,6,16.94,2025-12-31
598003,INADELY,CAPMT02,05/28/2015,N306IN,P(N30),Offshore,3,9.39,2025-12-31
1879713,MEADELY,INSUR01,09/19/2008,G601ME,P(G60),Onsite,7,17.05,2025-12-31
368351,USDELY,INSUR03,11/19/2021,S710UK,P(S71),Onsite,3,5.22,2025-12-31
1765217,INADELY,BFSI04,01/15/2022,W114HQ,P(W11),Onsite,6,4.81,2025-12-31
1757722,EURDELY,WEALTH01,09/28/2014,C210UK,P(C21),Offshore,4,10.05,2025-12-31
842470,LADELY,BANK01,06/26/2014,V013ME,P(V01),Offshore,6,14.37,2025-12-31
1482932,INADELY,INSUR02,09/07/2011,F520AP,P(F52),Offshore,3,15.0,2025-12-31
1547419,USDELY,BFSI02,02/11/2011,S710GL,L(LEV),Offshore,4,14.34,2025-12-31
650330,LADELY,CAPMT02,06/17/2003,H710ANZ,P(H71),Onsite,4,23.17,2025-12-31
475778,INADELY,Others,08/07/2020,P407AP,P(P40),Offshore,5,7.45,2025-12-31
703853,UKDELY,INSUR01,04/06/2025,K903IN,P(K90),Offshore,6,0.5,2025-12-31
487040,UKDELY,BANK03,09/11/2001,K903US,P(K90),Offshore,5,23.7,2025-12-31
30352,ANZDELY,BANK02,04/01/2003,C210ME,P(C21),Offshore,3,25.45,2025-12-31
208649,USDELY,BFSI01,05/04/2004,R609GL,P(R60),Offshore,5,22.15,2025-12-31
1886989,EURDELY,CAPMT01,02/02/2006,R609UK,P(R60),Offshore,5,18.53,2025-12-31
1095335,INADELY,INSUR01,01/22/2009,L104UK,N(TRN),Onsite,6,15.67,2025-12-31
310898,INADELY,BFSI02,08/17/2005,T811UK,B(BCH),Offshore,5,20.87,2025-12-31
1803749,MEADELY,BFSI03,05/17/2013,R609US,P(R60),Offshore,4,11.38,2025-12-31
1724403,USDELY,INSUR03,08/30/2012,C210HQ,P(C21),Offshore,3,11.84,2025-12-31
964741,EURDELY,BFSI01,11/03/2022,F520US,P(F52),Onsite,6,6.14,2025-12-31
870915,EURDELY,CAPMT01,04/13/2015,N306LA,L(LEV),Onsite,Subcon,11.06,2025-12-31
1394113,UKDELY,WEALTH02,05/17/2001,F520US,P(F52),Onsite,6,24.06,2025-12-31
625050,UKDELY,Others,08/12/2019,W114HQ,P(W11),Offshore,Subcon,6.53,2025-12-31
1388999,INADELY,BFSI04,07/13/2009,L104HQ,P(L10),Offshore,5,15.29,2025-12-31
1099018,APDELY,BANK01,03/30/2015,C210GL,B(BCH),Offshore,5,9.95,2025-12-31
1214438,ANZDELY,Others,01/02/2023,P407ANZ,P(P40),Offshore,5,3.01,2025-12-31
563566,USDELY,BANK01,12/29/2011,D305ANZ,P(D30),Offshore,6,16.5,2025-12-31
1932223,LADELY,BANK03,03/31/2013,R609GL,P(R60),Offshore,5,13.48,2025-12-31
1375302,USDELY,WEALTH01,03/13/2010,L104IN,P(L10),Offshore,5,17.42,2025-12-31
383015,INADELY,BANK01,11/25/2019,F520LA,B(BCH),Offshore,7,6.07,2025-12-31
298101,ANZDELY,INSUR02,09/30/2011,N306HQ,P(N30),Offshore,5,16.19,2025-12-31
341455,MEADELY,BFSI05,11/27/2020,N306ANZ,P(N30),Onsite,4,6.93,2025-12-31
628784,INADELY,BFSI05,05/09/2006,V013AP,L(LEV),Offshore,5,21.47,2025-12-31
692791,UKDELY,INSUR01,12/08/2014,S710EU,P(S71),Onsite,6,13.57,2025-12-31
1383987,APDELY,CAPMT02,12/15/2024,D305IN,L(LEV),Offshore,6,1.4,2025-12-31
1307218,ANZDELY,CAPMT01,11/05/2008,Q508ME,B(BCH),Offshore,5,16.44,2025-12-31
333241,USDELY,BANK01,03/22/2000,L104UK,P(L10),Onsite,6,24.58,2025-12-31
1763365,USDELY,BANK01,05/26/2004,G601HQ,P(G60),Offshore,6,21.21,2025-12-31
64001,ANZDELY,BANK01,09/27/2006,K903LA,B(BCH),Offshore,5,22.29,2025-12-31
1831748,EURDELY,BFSI03,05/14/2014,B194AP,P(B19),Offshore,5,10.29,2025-12-31
781344,ANZDELY,BFSI02,05/05/2021,L104HQ,P(L10),Onsite,5,4.16,2025-12-31
1150531,USDELY,BANK02,06/13/2023,F520AP,P(F52),Onsite,6,3.83,2025-12-31
977514,APDELY,Others,07/26/2007,W114AP,P(W11),Offshore,6,21.2,2025-12-31
200505,UKDELY,BANK03,06/14/2004,E412IN,P(E41),Onsite,5,19.89,2025-12-31
472361,APDELY,WEALTH02,09/27/2017,U912US,P(U91),Offshore,5,10.35,2025-12-31
1013334,UKDELY,BANK01,11/23/2015,W114AP,P(W11),Onsite,3,12.06,2025-12-31
1954445,UKDELY,BFSI02,10/31/2019,P407AP,P(P40),Onsite,7,5.75,2025-12-31
608747,ANZDELY,BANK03,04/25/2025,L104LA,P(L10),Offshore,5,2.21,2025-12-31
1937193,UKDELY,INSUR03,05/09/2021,V013ME,P(V01),Offshore,6,4.57,2025-12-31
1239465,USDELY,BFSI03,10/25/2000,H710EU,P(H71),Onsite,5,24.45,2025-12-31
1126320,LADELY,BFSI05,10/22/2014,M205EU,P(M20),Onsite,5,11.41,2025-12-31
600795,INADELY,WEALTH02,02/11/2020,H710AP,P(H71),Offshore,2,6.24,2025-12-31
1944725,ANZDELY,CAPMT02,05/10/2015,Q508HQ,P(Q50),Offshore,Subcon,12.05,2025-12-31
124430,ANZDELY,INSUR03,05/13/2015,R609GL,B(BCH),Offshore,2,13.52,2025-12-31
280426,INADELY,CAPMT02,12/09/2019,M205ME,P(M20),Offshore,4,6.08,2025-12-31
40152,EURDELY,BFSI05,04/16/2002,H710ANZ,P(H71),Offshore,5,25.6,2025-12-31
805731,USDELY,BFSI03,09/06/2013,P407US,P(P40),Onsite,6,11.77,2025-12-31
1586456,USDELY,BFSI04,06/03/2004,Q508IN,P(Q50),Offshore,6,23.79,2025-12-31
1518627,ANZDELY,CAPMT01,01/18/2019,G601UK,P(G60),Offshore,3,7.39,2025-12-31
66111,USDELY,Others,09/02/2005,V013IN,P(V01),Offshore,7,19.02,2025-12-31
1243835,INADELY,WEALTH02,02/10/2025,L104ANZ,P(L10),Offshore,4,0.5,2025-12-31
674412,USDELY,BFSI05,04/10/2015,J802US,P(J80),Onsite,Subcon,13.29,2025-12-31
1634123,ANZDELY,BFSI02,03/16/2025,C210ME,P(C21),Offshore,4,1.1,2025-12-31
1433281,INADELY,INSUR01,07/04/2021,E412HQ,P(E41),Offshore,5,4.48,2025-12-31
104972,USDELY,BANK02,03/04/2001,J802ANZ,P(J80),Offshore,4,25.83,2025-12-31
926371,EURDELY,WEALTH02,11/28/2017,T811ANZ,P(T81),Offshore,4,7.61,2025-12-31
1878614,USDELY,WEALTH01,05/05/2005,H710AP,P(H71),Offshore,Subcon,20.98,2025-12-31
283200,INADELY,BFSI01,12/19/2000,D305LA,P(D30),Offshore,5,25.23,2025-12-31
1487579,ANZDELY,BANK03,06/11/2012,R609UK,P(R60),Onsite,Subcon,12.55,2025-12-31
875395,USDELY,BFSI01,05/24/2010,R609US,P(R60),Offshore,4,17.78,2025-12-31
1360614,ANZDELY,WEALTH02,09/26/2018,L104US,P(L10),Offshore,5,7.36,2025-12-31
1836573,LADELY,Others,10/11/2016,G601ANZ,P(G60),Offshore,5,11.69,2025-12-31
1831560,MEADELY,INSUR01,06/29/2011,P407IN,N(TRN),Offshore,5,14.01,2025-12-31
1180330,INADELY,BANK02,02/01/2003,S710ANZ,P(S71),Offshore,3,24.54,2025-12-31
552216,EURDELY,WEALTH01,11/16/2024,B194GL,P(B19),Onsite,7,0.95,2025-12-31
1162571,ANZDELY,BANK01,09/13/2008,C210EU,B(BCH),Offshore,4,20.28,2025-12-31
917477,USDELY,BFSI01,12/18/2011,U912ME,N(TRN),Onsite,5,15.22,2025-12-31
670376,USDELY,BFSI04,09/25/2017,F520AP,P(F52),Offshore,5,11.39,2025-12-31
698112,USDELY,BFSI01,03/23/2009,S710IN,P(S71),Offshore,6,19.65,2025-12-31
1756026,LADELY,BFSI05,07/02/2001,T811ME,P(T81),Offshore,3,24.15,2025-12-31
1825506,EURDELY,BFSI03,02/05/2004,C210US,P(C21),Offshore,5,24.24,2025-12-31
1192037,ANZDELY,INSUR03,07/15/2019,E412HQ,P(E41),Onsite,5,6.01,2025-12-31
1903216,INADELY,INSUR01,12/27/2012,J802ME,P(J80),Offshore,Subcon,13.42,2025-12-31
1560664,USDELY,INSUR01,08/19/2022,T811US,P(T81),Offshore,5,1.92,2025-12-31
270460,ANZDELY,BFSI01,09/26/2022,L104EU,P(L10),Offshore,3,5.98,2025-12-31
1542459,USDELY,INSUR03,06/22/2021,K903ANZ,P(K90),Onsite,4,6.66,2025-12-31
1164624,EURDELY,BFSI01,06/04/2017,G601AP,P(G60),Offshore,5,7.12,2025-12-31
444124,APDELY,WEALTH02,11/16/2008,H710IN,P(H71),Onsite,4,20.25,2025-12-31
540371,ANZDELY,CAPMT02,10/26/2005,E412EU,P(E41),Offshore,5,19.15,2025-12-31
536444,ANZDELY,Others,01/10/2016,B194HQ,P(B19),Offshore,4,12.43,2025-12-31
854780,EURDELY,BANK01,06/02/2014,F520LA,P(F52),Offshore,4,10.79,2025-12-31
1562231,ANZDELY,BFSI05,11/26/2011,T811IN,P(T81),Offshore,5,15.88,2025-12-31
592608,USDELY,BFSI02,01/29/2013,D305AP,P(D30),Offshore,4,13.13,2025-12-31
714212,INADELY,BFSI05,11/04/2012,V013US,P(V01),Offshore,5,15.36,2025-12-31
1988810,LADELY,INSUR03,01/24/2015,P407LA,P(P40),Onsite,7,9.9,2025-12-31
730900,ANZDELY,CAPMT01,08/07/2007,J802US,P(J80),Offshore,3,16.95,2025-12-31
548144,USDELY,BFSI05,08/16/2024,S710GL,P(S71),Offshore,7,3.11,2025-12-31
1063330,ANZDELY,BFSI05,10/01/2013,V013ANZ,P(V01),Offshore,4,14.46,2025-12-31
1779332,ANZDELY,CAPMT02,10/22/2023,W114ME,P(W11),Offshore,3,4.03,2025-12-31
899109,APDELY,CAPMT01,10/01/2017,G601ANZ,P(G60),Offshore,4,11.36,2025-12-31
1262282,INADELY,INSUR01,06/07/2016,B194ME,P(B19),Offshore,5,9.4,2025-12-31
803539,INADELY,CAPMT02,07/05/2024,M205IN,P(M20),Offshore,2,3.42,2025-12-31
1331184,EURDELY,BANK02,05/31/2000,P407US,N(TRN),Onsite,3,24.09,2025-12-31
28661,USDELY,WEALTH02,11/06/2005,B194LA,P(B19),Offshore,5,21.88,2025-12-31
747129,LADELY,BANK01,01/15/2001,U912EU,P(U91),Offshore,4,26.09,2025-12-31
1583159,INADELY,BFSI03,01/31/2012,M205US,P(M20),Offshore,4,16.9,2025-12-31
1244989,ANZDELY,BFSI02,12/02/2012,W114EU,P(W11),Offshore,4,13.18,2025-12-31
1028284,INADELY,BFSI02,02/11/2025,K903UK,P(K90),Offshore,5,2.66,2025-12-31
518745,ANZDELY,Others,07/25/2001,R609IN,P(R60),Offshore,5,27.2,2025-12-31
1939530,MEADELY,BFSI05,11/19/2017,B194ANZ,L(LEV),Offshore,3,6.52,2025-12-31
1468343,UKDELY,BANK02,01/07/2011,K903EU,P(K90),Onsite,3,17.32,2025-12-31
1875967,USDELY,BANK01,12/13/2015,B194ME,P(B19),Offshore,6,12.6,2025-12-31
1804922,APDELY,CAPMT01,08/31/2023,W114AP,P(W11),Offshore,5,3.52,2025-12-31
606176,APDELY,BFSI05,03/23/2010,J802GL,P(J80),Offshore,3,14.4,2025-12-31
744031,ANZDELY,BFSI03,10/04/2021,V013US,P(V01),Offshore,4,5.79,2025-12-31
1612102,UKDELY,BANK01,05/19/2023,W114AP,P(W11),Offshore,4,4.09,2025-12-31
1647819,MEADELY,BFSI04,01/08/2010,B194GL,P(B19),Offshore,4,15.26,2025-12-31
823615,INADELY,BFSI05,12/17/2010,V013EU,P(V01),Offshore,5,14.76,2025-12-31
1713192,USDELY,INSUR03,07/27/2020,U912GL,P(U91),Offshore,5,3.68,2025-12-31
13318,MEADELY,WEALTH01,03/28/2020,J802GL,P(J80),Offshore,5,8.59,2025-12-31
1654880,ANZDELY,CAPMT01,01/29/2012,E412LA,P(E41),Offshore,5,13.62,2025-12-31
1207803,EURDELY,WEALTH01,04/16/2021,C210ANZ,L(LEV),Offshore,3,4.94,2025-12-31
1641848,USDELY,CAPMT01,10/20/2024,P407HQ,P(P40),Offshore,5,4.13,2025-12-31
874687,LADELY,BFSI01,01/18/2005,K903HQ,P(K90),Offshore,6,21.02,2025-12-31
1406219,USDELY,WEALTH02,06/06/2015,J802UK,P(J80),Offshore,5,10.06,2025-12-31
44171,INADELY,Others,05/29/2024,F520GL,P(F52),Offshore,5,3.0,2025-12-31
116686,ANZDELY,INSUR02,03/23/2019,L104LA,P(L10),Onsite,4,7.61,2025-12-31
988744,EURDELY,BFSI02,04/18/2023,N306ANZ,P(N30),Offshore,6,1.16,2025-12-31
1310629,UKDELY,INSUR02,06/10/2013,U912HQ,P(U91),Offshore,4,10.88,2025-12-31
1374527,USDELY,BFSI04,01/24/2007,P407UK,P(P40),Offshore,5,19.28,2025-12-31
1747037,USDELY,BFSI05,02/13/2009,H710LA,P(H71),Offshore,5,19.91,2025-12-31
937123,USDELY,BANK03,11/27/2009,L104EU,P(L10),Offshore,6,17.8,2025-12-31
788326,USDELY,BFSI01,05/09/2000,C210EU,P(C21),Offshore,4,25.55,2025-12-31
294969,EURDELY,BANK01,01/03/2022,H710AP,P(H71),Offshore,7,3.68,2025-12-31
1286341,ANZDELY,CAPMT02,02/15/2016,G601GL,P(G60),Offshore,3,12.37,2025-12-31
1525185,ANZDELY,CAPMT01,09/02/2012,T811ANZ,P(T81),Offshore,5,14.12,2025-12-31
269076,USDELY,CAPMT02,05/29/2011,J802AP,P(J80),Offshore,4,14.12,2025-12-31
113798,USDELY,BFSI03,07/27/2006,S710GL,B(BCH),Onsite,5,22.28,2025-12-31
1706563,UKDELY,BANK03,03/29/2007,D305LA,P(D30),Offshore,6,17.18,2025-12-31
1217011,MEADELY,BFSI04,10/07/2015,P407LA,P(P40),Offshore,Subcon,11.57,2025-12-31
730207,APDELY,Others,09/10/2019,P407ME,L(LEV),Offshore,Subcon,7.36,2025-12-31
1272453,INADELY,BFSI02,06/13/2012,C210ANZ,P(C21),Offshore,5,13.16,2025-12-31
837431,APDELY,CAPMT02,08/13/2021,V013ME,P(V01),Offshore,4,7.17,2025-12-31
967097,USDELY,WEALTH02,01/16/2019,W114LA,P(W11),Offshore,5,8.5,2025-12-31
915284,INADELY,CAPMT02,07/25/2008,E412AP,P(E41),Offshore,4,16.81,2025-12-31
524521,USDELY,BFSI02,06/18/2003,J802AP,P(J80),Offshore,Subcon,20.82,2025-12-31
629309,INADELY,BFSI02,05/03/2017,U912HQ,P(U91),Offshore,4,9.25,2025-12-31
1076088,INADELY,WEALTH02,01/06/2001,C210ANZ,P(C21),Offshore,4,24.68,2025-12-31
465909,ANZDELY,BANK03,01/23/2025,M205IN,P(M20),Offshore,4,2.52,2025-12-31
362189,UKDELY,BANK02,09/26/2014,N306US,P(N30),Offshore,5,13.13,2025-12-31
711016,ANZDELY,BANK02,10/21/2020,N306US,P(N30),Onsite,7,7.31,2025-12-31
1951666,USDELY,INSUR03,01/17/2020,U912ANZ,P(U91),Offshore,Subcon,5.33,2025-12-31
904071,EURDELY,BFSI04,02/17/2019,P407HQ,P(P40),Onsite,6,9.03,2025-12-31
32304,ANZDELY,BANK02,03/10/2001,F520IN,P(F52),Offshore,3,22.98,2025-12-31
1276006,EURDELY,BFSI04,03/16/2020,P407HQ,P(P40),Offshore,Subcon,7.84,2025-12-31
20057,USDELY,BFSI02,09/24/2003,J802IN,P(J80),Offshore,4,22.51,2025-12-31
380619,UKDELY,BFSI01,12/15/2002,J802IN,P(J80),Onsite,4,25.05,2025-12-31
756269,USDELY,INSUR02,08/22/2007,T811AP,P(T81),Offshore,5,19.11,2025-12-31
1866528,USDELY,CAPMT01,07/24/2016,N306IN,P(N30),Offshore,4,9.36,2025-12-31
1707332,INADELY,BANK01,03/30/2007,R609LA,P(R60),Onsite,6,20.4,2025-12-31
180100,EURDELY,BFSI01,06/14/2008,D305GL,P(D30),Offshore,6,18.96,2025-12-31
1995425,LADELY,BANK03,10/01/2008,F520IN,P(F52),Offshore,5,17.56,2025-12-31
1380021,EURDELY,INSUR01,02/29/2024,Q508ANZ,P(Q50),Offshore,Subcon,1.61,2025-12-31
1125973,UKDELY,BANK01,01/25/2006,R609UK,P(R60),Offshore,4,20.7,2025-12-31
70466,UKDELY,CAPMT01,08/02/2005,T811ANZ,P(T81),Offshore,4,20.97,2025-12-31
214663,USDELY,WEALTH02,11/10/2006,C210LA,P(C21),Offshore,4,22.03,2025-12-31
1014387,USDELY,WEALTH01,08/28/2009,B194AP,P(B19),Offshore,5,17.3,2025-12-31
1164532,USDELY,BFSI02,04/13/2012,N306US,P(N30),Onsite,5,15.2,2025-12-31
358141,APDELY,BFSI03,05/28/2007,T811ME,P(T81),Offshore,5,18.71,2025-12-31
544640,USDELY,BANK02,02/26/2002,M205HQ,P(M20),Offshore,7,25.22,2025-12-31
1173305,APDELY,CAPMT01,03/01/2018,G601ME,P(G60),Offshore,3,10.13,2025-12-31
479692,UKDELY,WEALTH01,12/30/2006,P407LA,P(P40),Offshore,6,19.56,2025-12-31
1581862,LADELY,BFSI03,04/19/2006,K903EU,P(K90),Offshore,5,17.94,2025-12-31
772652,APDELY,CAPMT02,02/19/2000,T811HQ,P(T81),Offshore,4,25.0,2025-12-31
1757535,USDELY,BANK02,07/30/2008,U912GL,P(U91),Offshore,5,15.92,2025-12-31
1221177,APDELY,WEALTH01,01/04/2002,Q508EU,P(Q50),Offshore,5,25.72,2025-12-31
147810,MEADELY,INSUR01,10/04/2014,N306ANZ,P(N30),Onsite,4,11.81,2025-12-31
1978103,ANZDELY,BFSI01,07/21/2024,N306AP,P(N30),Offshore,5,3.21,2025-12-31
1837809,APDELY,BANK01,06/05/2008,M205UK,P(M20),Onsite,4,17.72,2025-12-31
509837,USDELY,BANK03,01/05/2005,P407LA,P(P40),Onsite,3,22.95,2025-12-31
1448287,ANZDELY,INSUR02,07/19/2012,D305GL,P(D30),Onsite,5,12.39,2025-12-31
1654201,INADELY,WEALTH01,08/19/2014,F520LA,P(F52),Offshore,5,11.37,2025-12-31
1466360,INADELY,BFSI01,10/19/2019,V013EU,P(V01),Offshore,6,8.92,2025-12-31
1820494,USDELY,WEALTH01,07/06/2004,P407ME,P(P40),Offshore,4,21.87,2025-12-31
1522826,INADELY,BANK02,10/16/2008,W114AP,P(W11),Offshore,4,20.16,2025-12-31
695269,INADELY,BANK01,05/02/2015,W114ME,P(W11),Offshore,5,10.3,2025-12-31
1486837,MEADELY,WEALTH01,09/13/2001,Q508GL,L(LEV),Onsite,6,24.61,2025-12-31
651555,USDELY,BFSI02,08/01/2005,S710US,B(BCH),Offshore,5,21.08,2025-12-31
1406912,EURDELY,INSUR02,11/08/2023,L104GL,P(L10),Offshore,4,2.21,2025-12-31
1685786,APDELY,BANK02,04/13/2023,T811GL,P(T81),Onsite,3,3.15,2025-12-31
1547949,INADELY,BANK03,07/01/2010,M205LA,P(M20),Offshore,5,15.0,2025-12-31
624312,USDELY,BFSI04,12/29/2018,C210IN,P(C21),Offshore,Subcon,6.69,2025-12-31
305395,LADELY,BFSI02,12/06/2021,K903US,P(K90),Onsite,4,6.05,2025-12-31
1191011,LADELY,BFSI05,04/01/2014,G601ANZ,P(G60),Offshore,5,11.44,2025-12-31
863336,MEADELY,BANK01,03/06/2006,H710UK,P(H71),Offshore,5,18.62,2025-12-31
1884537,ANZDELY,Others,11/26/2019,U912LA,P(U91),Offshore,5,5.51,2025-12-31
1866443,LADELY,WEALTH02,01/26/2001,M205US,P(M20),Offshore,4,27.06,2025-12-31
932505,USDELY,BFSI05,06/17/2002,N306AP,P(N30),Offshore,4,26.31,2025-12-31
1304020,USDELY,BANK02,07/31/2007,G601EU,P(G60),Offshore,3,21.38,2025-12-31
1286825,ANZDELY,BFSI04,10/24/2011,F520LA,P(F52),Offshore,5,14.76,2025-12-31
1718789,USDELY,Others,04/04/2004,H710ME,P(H71),Offshore,7,22.07,2025-12-31
864264,EURDELY,WEALTH01,10/20/2003,T811EU,P(T81),Onsite,4,23.28,2025-12-31
1131001,LADELY,BFSI05,01/05/2020,Q508UK,P(Q50),Offshore,6,8.81,2025-12-31
1694694,ANZDELY,INSUR03,03/09/2021,B194US,P(B19),Offshore,4,4.15,2025-12-31
488710,MEADELY,BANK02,05/29/2007,G601US,B(BCH),Offshore,3,17.54,2025-12-31
1794403,INADELY,WEALTH01,12/01/2000,G601GL,P(G60),Offshore,3,24.16,2025-12-31
180531,APDELY,BFSI03,03/11/2014,V013ANZ,P(V01),Offshore,5,11.39,2025-12-31
568069,ANZDELY,BFSI03,03/27/2023,S710HQ,P(S71),Offshore,4,3.21,2025-12-31
699728,USDELY,CAPMT02,01/13/2011,J802IN,P(J80),Onsite,7,14.2,2025-12-31
1648788,UKDELY,BANK03,11/08/2021,B194GL,P(B19),Offshore,4,3.2,2025-12-31
916008,MEADELY,INSUR02,01/27/2006,T811ANZ,P(T81),Offshore,3,21.45,2025-12-31
1283941,ANZDELY,INSUR01,12/05/2006,M205HQ,P(M20),Offshore,5,18.47,2025-12-31
265285,INADELY,INSUR03,11/23/2012,B194UK,B(BCH),Offshore,5,15.54,2025-12-31
1120698,UKDELY,CAPMT01,11/28/2002,D305US,P(D30),Offshore,4,24.75,2025-12-31
754351,USDELY,INSUR01,04/17/2008,L104EU,P(L10),Offshore,4,19.37,2025-12-31
616509,MEADELY,WEALTH02,10/05/2013,Q508LA,P(Q50),Onsite,3,11.77,2025-12-31
1799292,USDELY,INSUR02,04/23/2008,G601US,P(G60),Offshore,6,16.34,2025-12-31
1071656,USDELY,INSUR02,04/10/2001,R609ME,P(R60),Offshore,3,24.16,2025-12-31
373347,USDELY,BFSI05,05/01/2010,M205UK,B(BCH),Offshore,5,16.55,2025-12-31
1983701,APDELY,BFSI05,07/30/2008,R609LA,P(R60),Offshore,6,19.53,2025-12-31
1099283,LADELY,INSUR02,04/03/2009,B194ME,L(LEV),Offshore,5,18.94,2025-12-31
1184296,USDELY,WEALTH01,08/08/2009,C210IN,P(C21),Offshore,4,19.02,2025-12-31
1030486,MEADELY,INSUR03,03/05/2021,P407ANZ,P(P40),Offshore,Subcon,7.66,2025-12-31
1634495,EURDELY,INSUR02,11/22/2008,R609EU,P(R60),Onsite,4,15.75,2025-12-31
1948027,UKDELY,Others,04/10/2025,L104US,P(L10),Onsite,5,1.52,2025-12-31
339881,APDELY,WEALTH02,05/11/2015,T811ME,P(T81),Onsite,4,13.18,2025-12-31
617601,INADELY,BFSI01,12/19/2002,W114ME,P(W11),Onsite,4,22.47,2025-12-31
1905400,USDELY,BFSI05,03/28/2013,R609UK,P(R60),Offshore,5,13.5,2025-12-31
441803,USDELY,WEALTH02,12/24/2012,M205GL,P(M20),Offshore,4,13.3,2025-12-31
1787443,LADELY,WEALTH02,07/30/2006,D305LA,P(D30),Offshore,4,21.41,2025-12-31
1784994,ANZDELY,BFSI01,01/15/2022,R609ANZ,P(R60),Offshore,2,5.2,2025-12-31
908899,INADELY,WEALTH02,09/02/2011,F520LA,P(F52),Offshore,6,15.1,2025-12-31
625231,INADELY,Others,01/15/2001,D305US,P(D30),Offshore,7,23.92,2025-12-31
1173959,USDELY,BFSI05,09/07/2010,H710GL,P(H71),Offshore,4,15.68,2025-12-31
794101,ANZDELY,BANK01,05/29/2010,C210EU,P(C21),Onsite,5,15.59,2025-12-31
73837,EURDELY,BFSI02,01/26/2010,F520ME,P(F52),Onsite,5,14.7,2025-12-31
507091,UKDELY,BFSI02,01/04/2022,U912ANZ,P(U91),Offshore,6,6.07,2025-12-31
1213889,APDELY,INSUR02,02/07/2005,B194ANZ,P(B19),Offshore,4,23.67,2025-12-31
204421,UKDELY,WEALTH02,02/05/2025,K903ANZ,L(LEV),Offshore,5,0.5,2025-12-31
560529,USDELY,BFSI04,04/07/2016,E412GL,P(E41),Offshore,5,9.43,2025-12-31
